bootstrap,auc_boot,auc_original,brier_boot,brier_original,calibration_intercept_boot,calibration_intercept_original,calibration_slope_boot,calibration_slope_original
167,0.9970016088927892,0.9648488441019563,0.0359528623525331,0.057838523188141214,-0.2494587608072973,0.48758888316228105,3.815288521494857,2.2966127587134366
168,0.9955305091333074,0.9720213396561944,0.03656576943819211,0.05652403207251806,-0.2903928497863894,0.03900397623731604,3.0614730443275393,2.16425704164447
169,0.9938157081014224,0.9825133372851216,0.04384108934574309,0.058303503498267954,-0.23616987407283113,0.12292331336626139,3.4086375141767116,2.7770110373702415
170,0.9968637992831542,0.9572021339656195,0.02950181688532032,0.06080732624661362,-0.36831726570271506,-0.3231514989282167,2.722612860277822,1.6527070464097122
171,0.9959183673469388,0.981209247184351,0.04062870583843161,0.05843305884951518,-0.05455019112781915,0.09681826516109489,3.6592361732527325,2.773491704331193
172,0.9962275819418677,0.9561351511558981,0.03157088087286628,0.058131703834660195,-0.3805710838623566,0.0027840859072021614,2.888881201858429,1.7913628669399349
173,0.9979096045197741,0.976882039122703,0.03464344535660423,0.05951695642532533,0.8501559259182023,-0.005672401771694081,4.420053771728279,2.19494401510087
174,0.9990515708358032,0.9455245998814463,0.025020743471716837,0.05585619858552476,-0.6760208758964833,0.2633388840923295,4.163710709213267,1.6482858611239481
175,0.9964078002052685,0.9643746295198578,0.034476058168862025,0.05844024645605665,-0.0059850550596221965,-0.34141912042980643,3.273506696134644,2.0205615252555007
176,0.9973372064875332,0.9676941315945465,0.03412249088833459,0.05709513167918379,-0.20941934898185516,-0.16551426426097812,3.6327246904529744,2.063779701794063
177,0.9936158192090395,0.9837581505631299,0.043612815391226654,0.059226746035918085,0.26841780669410714,-0.23718025719856498,3.2615567948745183,2.5555838934513506
178,0.997760832728153,0.9682868998221695,0.03718529575654164,0.058038561901176976,0.118638263309422,0.08451893910837048,4.026148490474242,2.426902755051112
179,0.9963744588744589,0.9730883224659158,0.03430907025652881,0.05954129309361496,0.1029351143803253,-0.1925739330469088,2.9801033712867198,2.0371777504393918
180,0.9949378232640035,0.9687611144042679,0.03861395984318906,0.05920990071347133,-0.37906548182492505,-0.4937211362370737,2.7132649201134686,1.9045250274479075
181,0.9981609195402298,0.9548903378778897,0.02392254885088696,0.061275102991214275,-0.39516700076926325,0.23432753211703278,3.435731325097693,1.6955407922373924
182,0.9967105263157894,0.9722584469472436,0.03952990861639174,0.05731550242300219,-0.35657554647914663,0.20024482436518945,4.269667378121958,2.5773976004159427
183,0.9939442133594323,0.979845880260818,0.04190383191770832,0.05660764605628676,-0.5619649385722137,-0.3768175880959159,2.7327627194943105,2.3222140782258003
184,0.9966875871687586,0.9658565500889151,0.03720560970044606,0.058144923524458096,-0.19345075903784859,0.03031592600903197,3.585901763121627,2.267061671692111
185,0.9929204558535742,0.9840545346769413,0.047816350619309896,0.06031127880049029,-0.2641038384946699,-0.25734136776769273,3.194709003636972,2.7368155400731973
186,0.9959079004801397,0.9555423829282751,0.029796865103591894,0.059116392724943616,-0.31490469547746597,-0.021761417947579954,2.5427999898203946,1.63819073435221
187,0.9949770031469378,0.9716064018968584,0.035238573298250433,0.05836601280856721,0.18523935650314183,0.3506624729962316,2.8685823736282714,2.0949365125916892
188,0.995508658008658,0.9764078245406047,0.0365386101626719,0.0559092669090808,0.20072683584482057,-0.25411338869594663,2.82150882086761,2.092222098598366
189,0.9964078002052685,0.962833432128038,0.036734796936450105,0.05473001936840945,-0.11335041717827417,0.29047292529687996,3.4575453879769897,2.220349307394162
190,0.9974025974025975,0.9506816834617665,0.03098142797553111,0.058730992400290796,-0.4616430386356203,-0.18644975566230848,2.9962037881972003,1.7547647037420093
191,0.9975446161216912,0.9639596917605217,0.02925396427429863,0.058442276492710755,-0.08673926632549758,-0.10537030644483025,3.549146936236108,1.832785346500832
192,0.9974248412983592,0.9786010669828097,0.03917364193426196,0.05989143071509783,0.25044733455502394,-0.26505610614819913,3.5723309046909453,2.4144871829795336
193,0.9947622884770347,0.9845880260818021,0.04248702036714991,0.05834009718748731,0.33458393213721005,-0.10107056651426288,3.414293597218268,2.6024080818956477
194,0.9963560645497137,0.9724955542382929,0.03845479609207199,0.060425658491721365,0.3916542251688223,-0.418451551920029,3.5577489869300702,2.1086802945796426
195,0.9976035786558739,0.9684054534676941,0.03968941451237596,0.05852801753924438,0.0018258547060283651,-0.22653101766650122,3.835051444896875,2.1826857206713934
196,0.9984154929577465,0.9608180201541198,0.03163165388507877,0.056058400768889634,-0.5948813435685241,-0.07782329419239954,4.68489463988464,1.886951815895121
197,0.9964406779661017,0.9702430349733254,0.03637318792671775,0.058487234115707006,0.3943027946635366,-0.20133202773038694,3.6055164119170473,2.018042259245715
198,0.9958374958374959,0.9606401896858329,0.035681468539427615,0.060729061430184375,-0.5168599806418791,-0.24970337092099273,2.6780426453173,1.9272194979177222
199,0.9970954356846473,0.9761707172495555,0.04299144521290076,0.05948722154727017,-0.2404120206139656,0.04483258052905049,3.745634679278595,2.6585065638057657
200,0.9952899437240029,0.9652045050385298,0.03239290936977045,0.05725741327079411,-0.2000363236688012,0.11790852599188134,3.270574744880443,1.9703555478284664
201,0.9943676395289298,0.9701837581505631,0.03994385515663399,0.060026505422549704,-0.5353843087929718,-0.15933437234785416,2.784117046169662,1.9840123630645883
202,0.9961038961038962,0.9701244813278008,0.03756871026381341,0.057433550578215774,0.19749856034075872,0.30976259037887915,3.388737181515485,2.4857861564732007
203,0.9963934426229508,0.9595732068761115,0.028039629758406313,0.05848649460338622,-0.455613802648747,0.46271283414839215,2.6993058363024165,1.7617692160673732
204,0.9976054138469547,0.9765263781861292,0.04723788484547788,0.05924251780071686,1.227120014431192,-0.10057456273380411,6.795779816977738,2.745525133455619
205,0.9970943747094374,0.9544161232957913,0.034171165304167916,0.05701338067842895,-0.5609481663693799,-0.0262017620657791,4.048412500416573,1.94077889684522
206,0.9977043673012318,0.9691167753408416,0.038374609640744815,0.05812439915101677,0.42750166416175145,0.050820640896321725,3.943844568267608,2.476201841382921
207,0.9966875871687587,0.9675755779490219,0.03718623584856273,0.06038282351462138,0.14510358272819288,-0.10684012726010314,4.188338443279947,2.3676191083214166
208,0.9961436629446299,0.9663307646710136,0.037803175840397836,0.05701221805185543,-0.4558114928538764,-0.24155143439228188,3.0046128221238613,2.168599854642187
209,0.9959282491471333,0.9676348547717842,0.040815670058381055,0.05876448345713831,-0.2477696349816179,-0.2870273765252671,3.339498000183446,2.108896186528537
210,0.9967479674796749,0.9627741553052757,0.03804979318806321,0.06180079716573256,-0.032735866462944456,-0.37962821330835866,3.8276767054976153,2.0527766963766023
211,0.9972630858706807,0.965026674570243,0.03888242238253464,0.060514557320260495,-0.6732926105784143,-0.4255532132225885,4.739196596932896,2.136376990905729
212,0.9932179370381617,0.9765856550088915,0.048167415050543005,0.06082489241383362,-0.25087408368773584,-0.2759857550353272,3.1431998479640693,2.5214369352332304
213,0.9955197132616487,0.9825726141078839,0.03783745426126197,0.058039359632213974,0.05069227237300301,0.05080999016703417,3.1881201804051464,2.3162358438796424
214,0.9982295081967213,0.9682868998221695,0.029480271120952112,0.05626559681365696,-0.04361756097296938,0.2693642306326648,3.698044719460452,2.117675702342617
215,0.9966109900750424,0.9799644339063426,0.04112759245857663,0.06495432731525243,0.7329516160196757,-0.02931180378701576,4.333304358465465,2.4973676543232637
216,0.9969457420050305,0.9736810906935389,0.0376425946349541,0.058560888455841106,-0.2079205239122313,-0.07602709401987741,3.487264245848732,2.178000519055932
217,0.9965026674570242,0.9844694724362775,0.03926455836668077,0.05690937082867948,0.41595677420457605,0.37315279167073706,3.605374707111273,2.9238478239918773
218,0.9938989294347876,0.9850029638411382,0.042267733123721965,0.0582536907963601,0.01782648521441754,-0.09324868505649044,2.9862861376513568,2.5620946162543716
219,0.9965864175350341,0.9686425607587433,0.03416962370496099,0.056641672721815146,-0.5035041773823188,0.0654775838116918,3.2513296836326164,2.0756055548590187
220,0.9966875871687587,0.9822762299940723,0.040263420685448685,0.06159287299215587,0.06873274010656481,0.028165362589480263,3.799804132097941,2.701047432915401
221,0.9941227478562482,0.9811499703615886,0.042711619065484645,0.059607620301637076,0.09700468359169837,-0.5087085086188251,2.8349478866014803,2.104423182295389
222,0.9944568868980963,0.9716064018968583,0.03923212942504078,0.05941326373792549,-0.29340649577634464,0.01076207034223248,2.8998514522139947,2.4025922372696353
223,0.997941567065073,0.97113218731476,0.032748001630375105,0.05960030754369975,-0.2561367673192459,0.19779613347737446,4.073993717395558,2.39373575661358
224,0.9968730456535335,0.967990515708358,0.032296847141082156,0.05701798306550709,-0.20475122879032095,-0.07167145692236393,3.3090204054711623,2.016218176297799
225,0.9968460111317253,0.9560758743331357,0.029317696330314294,0.059760640100138374,-0.7526415856824447,-0.15833772186956563,2.6534110303949583,1.640909181666273
226,0.9941801619433199,0.9857735625370481,0.04250471981367791,0.05974221743121137,-0.06876680807437897,-0.048011642584497013,3.203607949042392,2.7694702277440286
227,0.9965619442797866,0.9747480735032602,0.040115629762266306,0.05822615005711564,0.11363546459350106,-0.15384336725043082,3.4839041501954413,2.3186101692139913
228,0.9961704961704961,0.9686425607587433,0.03532644203562878,0.05870911184519015,-0.00973111186932327,-0.33224365489396546,3.0619305210631187,1.8803027304089222
229,0.9963585434173668,0.9651452282157675,0.03802852813109061,0.05929500302062068,-0.39714149476266714,-0.044722560632356335,3.5388535999926556,2.3805167167459502
230,0.9956471575414306,0.9816834617664494,0.050830609760191936,0.05882709982157913,0.010733786093557868,-0.22460892730294726,3.9428862019236197,3.333373109328166
231,0.9976221357544315,0.9694724362774155,0.03440110823626653,0.06041403707003258,0.1053777238654279,0.21545002064310362,4.8211601019540495,2.3828934912739954
232,0.9968370445344129,0.9672199170124481,0.031113582097619094,0.056346916236465525,-0.26078829519755736,0.428338126849943,3.091595547576114,2.118040147779199
233,0.9950716845878136,0.9656787196206283,0.040795040683662104,0.06463267214985488,-0.49846679194571253,-0.21278119482910615,3.382366950467894,2.2418967992685164
234,0.9956569610961585,0.9648488441019561,0.03764547676546362,0.06048262039138326,-0.5793264762803555,-0.2685295280831192,2.9605457964377795,1.8853181592523751
235,0.9960086668947429,0.9770598695909899,0.0426603960432313,0.05798728986576272,-0.14779252345089378,-0.06667926197291381,3.32933368003568,2.6457323347107944
236,0.9959527106188093,0.9668642560758743,0.03664694827852635,0.06280691596646008,-0.0478739114852832,-0.4558270651519489,3.380411786738374,2.1515531208683836
237,0.9947047312075514,0.9850029638411382,0.04879633400687758,0.06538415271904956,-0.4574142984547907,-0.7763528656641522,3.918814957079675,2.9948975956641064
238,0.9971694971694971,0.9608180201541197,0.035000217502571075,0.05661582069655048,-0.5009500026237139,-0.2024448505186306,3.8759332031305074,1.9408205386154949
239,0.9955346219721067,0.9685240071132188,0.035882528332031184,0.05908528729376872,-0.5309850053182551,-0.3040288913348483,2.942584966492605,2.0289055633950155
240,0.9959183673469388,0.9650859513930053,0.038196012936887395,0.06371555002980167,-0.13521425016380242,-0.3278615105187994,3.421395066533132,2.1244216794324395
241,0.9958668813741278,0.97036158861885,0.0353991955903857,0.05860001940633951,0.08629378882272466,-0.17107774222296382,2.866703396144822,1.944275158002735
242,0.9953379953379953,0.9823947836395969,0.03950969158938049,0.05834242638682031,-0.008611028849798297,-0.317655119881325,2.7764944488071452,2.18701814420151
243,0.9953764078245406,0.9752222880853587,0.04228931992225497,0.05985215030903917,-0.3110366305216599,-0.2745503388336106,3.2893676938975744,2.476106787321925
244,0.9980743691899071,0.9583876704208655,0.027726378437249462,0.060549267695265405,0.03721952575182925,0.05431600940490917,3.6510481866074094,1.8609830792542559
245,0.995077082523643,0.9800829875518673,0.04003124259601154,0.0595212003065064,-0.05732756132956652,0.06626098124441987,3.1305551937304488,2.603373349910945
246,0.9941420811588029,0.9828689982216953,0.04816325649713644,0.06385505383744423,0.23765951249568062,-0.48992551010338675,3.3772898445342325,2.437830634950226
247,0.9968639525601551,0.9638411381149969,0.032396293950343054,0.059951977913667666,-0.1361065887471248,-0.38533437487189914,3.247458041079601,1.8475937461345204
248,0.995946223316913,0.967397747480735,0.03983402193013095,0.05917591027873571,0.12522146433148426,-0.12619683895417036,3.5984363306110083,2.13067721466088
249,0.9956485702445089,0.9713100177830468,0.03685661304367647,0.061050395119610426,-0.3640847246617897,0.1155896680315622,3.1894926176225953,2.2713719061213222
250,0.9969445656918376,0.9615886188500298,0.030950063378070634,0.05466170252420802,-0.6977843780393906,-0.08822926310246972,3.0944095773013203,1.8046914174824733
251,0.9967061923583662,0.9676348547717842,0.0385735772983917,0.05733784211857348,-0.6574291822776464,0.08032967438083571,3.9208539441161934,2.128442209844887
252,0.9952108276939094,0.9694131594546532,0.040430433550154556,0.05925133662548527,0.17889601534932403,-0.08641947386595125,3.1720002458523324,2.195548339992575
253,0.9943106958917235,0.9740960284528749,0.03938231391535713,0.05991380938790728,-0.11325286128247694,-0.32754222111668213,3.066176314013283,2.3444017537096915
254,0.9978491902834008,0.9645524599881448,0.032792857763661615,0.059567590755147004,-0.373192476624707,-0.26352389734945353,3.679669777294702,1.9488844264178558
255,0.9955346219721067,0.9700652045050385,0.03658654401444842,0.05834597370718993,-0.31132866050564995,0.0833831224756193,3.0328185389828923,2.209433599364205
256,0.997159090909091,0.968998221695317,0.03587238251216238,0.05973543648594859,-0.13746703418507078,0.3640751568356721,4.059588946660273,2.430621431896308
257,0.9935857963875205,0.9850622406639005,0.04579830101527371,0.05913559615721945,0.2673564000197732,-0.5576251190541216,3.1206225626025477,2.3571086998910986
258,0.9949152542372882,0.9704801422643746,0.039541574001865074,0.059026315285734834,-0.20922922384204726,-0.13607791670922273,3.12578895168662,2.0491549894163117
259,0.9945588806840264,0.9608180201541198,0.04092827607764912,0.06099932125448813,-0.24588314184576476,0.13844911569869442,3.448539809206015,2.4478737400016803
260,0.9984429272966823,0.9663307646710136,0.0336063388455996,0.05717871505242533,0.23554072791275477,0.15857737732209867,4.844742210594047,2.1725710344866687
261,0.9975490196078431,0.9707172495554238,0.031173485100492046,0.05702437271270642,-0.46316057117014897,0.3327549471475484,3.9810729905738844,2.177205620515576
262,0.9941639344262295,0.9855364552459989,0.04162474209994062,0.05660098937165308,0.007029725355595869,0.4348859650902105,3.094681174276066,2.733849352425746
263,0.9970884658454646,0.9643746295198578,0.03553675849273956,0.056974130892945486,-0.5680135635404309,-0.3277033676353137,4.20768393494022,2.0924005127435468
264,0.996837044534413,0.9727919383521044,0.03396687687995974,0.05809621445964759,0.3245634644802841,0.4713528868367238,3.382149679761188,2.3045714239987567
265,0.9970056294166967,0.9630705394190872,0.031886983001586953,0.0582936448819511,0.12867579993951342,0.014600271099565292,3.319511562403635,2.023967588175392
266,0.9956415620641562,0.9679312388855957,0.03961613706698575,0.057114503965043355,-0.031305289992997254,0.19614471334207464,3.1332397628064106,2.3155980804371565
267,0.9950757575757576,0.9716064018968583,0.03873203251845262,0.05962426527871728,-0.14225612484569045,-0.31313558892183097,2.952816107972664,2.186573628338229
268,0.9971490477819591,0.9647302904564315,0.03392497673427081,0.06203353766969317,-0.2955855194917707,-0.5011944664152813,3.073642869951526,2.059311261077158
269,0.9965713621571362,0.9698873740367516,0.035814840820287464,0.05851962886031072,-0.11703980103300068,-0.0699683889877827,3.4411508608452492,2.2507799211561648
270,0.9954971857410881,0.981209247184351,0.03703128538584965,0.056769797234922335,-0.4209574503480073,-0.09569363104900666,2.8554557448031486,2.3591757049152338
271,0.998898821090815,0.9556016597510374,0.03133336846038444,0.058251799412649984,-1.0528166966035564,0.1318868803536231,5.9645601193991595,2.036675675229514
272,0.9951651893634166,0.9775340841730883,0.045241633776533376,0.05958443004879806,0.13402086271496066,0.36355204940594044,3.8392024857852634,2.857640752346844
273,0.9977118119975262,0.965797273266153,0.035464207198832476,0.0582111817144312,-0.18307123554188107,-0.3515628544253758,4.178752726531723,1.9397388015431498
274,0.9935941120348917,0.9677534084173088,0.03881504921255499,0.06387953105374898,-0.573085514283247,-0.36230752912808595,2.648011154257365,2.0441494208584494
275,0.9967990515708358,0.9716064018968583,0.035509714996768894,0.055687439014471596,0.1106414349502722,0.22767317673434678,3.5172500743621824,2.300231430112012
276,0.9956471575414306,0.9828097213989331,0.041826280327520844,0.06102513721935315,-0.08842549032693854,-0.35266152455924465,3.1819922120415307,2.542632974158831
277,0.996935584740463,0.9541197391819799,0.03058093062191177,0.061238485417472156,-0.27587521281761795,-0.11967776954437158,3.1680098883514844,1.8060181763460117
278,0.9972478238607271,0.9584469472436278,0.032920424554189205,0.059579688826598205,-0.2192328186793947,-0.08220302000994886,3.351498769808718,1.9285845259150372
279,0.994717728623308,0.9717249555423829,0.03593686978296397,0.055044517197998126,-0.15487181463782299,0.051897400748250944,2.7461822092898087,2.062277463176258
280,0.9974025974025973,0.968583283935981,0.03830992516722904,0.057002595014839716,-0.7792242468042101,0.02792888319335611,4.005308165091048,2.3095200067713173
281,0.9954911433172302,0.9787196206283344,0.04085118781518359,0.059129329702133644,0.0017585217401022981,-0.18356787405329053,3.3449251115279743,2.352683021815585
282,0.9966450216450217,0.9666864256075874,0.03667208598547394,0.057727072687363365,-0.2214115854283603,-0.310386878352735,3.442823296091449,2.092457778893991
283,0.9977804084048534,0.9678719620628334,0.035805068760642586,0.05780076961859427,0.8261370660126639,-0.2104461138414854,4.3031487843680285,2.0716686770486645
284,0.9972204740927207,0.9675755779490219,0.03773562887213984,0.06471045676290889,0.5131147911933193,-0.4045934944035748,4.232975230862984,1.9608884093993033
285,0.9967809967809969,0.9589211618257262,0.03276877097362582,0.059769214622659765,-0.05993304693141824,-0.20897204935876162,3.552798529725874,1.9132136978412542
286,0.9958192090395481,0.9586840545346769,0.03474852467327529,0.0600791345703277,-0.1726962070560437,-0.18137019747823788,2.8156569045222324,1.7973777491925562
287,0.9962622950819672,0.9506224066390042,0.03100396092008352,0.06414810163056232,-0.9654285212118999,-0.28438289907934305,2.6996548091957937,1.4559084247090468
288,0.9946125155408206,0.9723177237700059,0.03716586653202007,0.05717653441433623,-0.33911769520408097,0.16295515008187125,3.346111038255907,2.2868136222554387
289,0.9965619442797866,0.9754593953764078,0.03990510486987487,0.05889117024788664,-0.22606494771456961,-0.22886332122875847,3.535931824986875,2.4415056836543427
290,0.9952341483630336,0.9637818612922346,0.03675707486143133,0.06144683054121656,-0.2989580504135668,-0.26529617611785844,3.010203128419438,1.9533244519465098
291,0.9973268247326825,0.9624184943687019,0.04169049356603218,0.06118036714802191,-0.576647882572975,-0.30159601057447877,4.911802823832975,2.4306644212032493
292,0.9968730456535335,0.9714285714285714,0.03040564134660164,0.0568102808362843,-0.4024136700800664,0.05322920740379469,2.9194622324012354,1.9134236185590927
293,0.9965133349645215,0.9666864256075874,0.031956433525494335,0.05661348699330454,-0.2510281888274312,0.18774439068609555,2.791954281894496,1.970196761859762
294,0.9970954356846473,0.9566686425607588,0.03387325799524324,0.057807718716603305,-0.2506247353519214,-0.059021864720905114,3.4329444455718394,1.9844466685193505
295,0.9963725871226844,0.971547125074096,0.03562745317511653,0.058734598698053524,0.23145045865542702,0.06990540074328448,3.6521979390439974,2.218890206470538
296,0.9951765188834155,0.9721991701244813,0.041890491982723176,0.06336743470780135,0.10758377146959947,-0.5333606352392519,3.0413833537963293,2.1961370881000164
297,0.9966965285554311,0.9669828097213989,0.03653867894970684,0.05901588628829574,-0.22859120023317947,-0.14610954409057045,2.8013737712087714,2.0061768868319843
298,0.9981060606060606,0.9615886188500296,0.03192792169887219,0.05850311807974174,-0.5581494689228635,-0.24417686904170455,4.055295571650253,1.8989920721616516
299,0.9972740902276135,0.9617664493183166,0.029884854039787842,0.06106318723258476,-0.22969233754928858,-0.20285570541691064,3.3864935433025454,2.0073354935364365
300,0.9982216953171309,0.9641375222288084,0.03372188881127301,0.05525216013885033,-0.3689934638831164,-0.3542480144543005,4.6308801392345975,2.019646997147492
301,0.9977003146937787,0.9819798458802609,0.04012455164459036,0.05782616957453033,-0.05366571140042585,-0.05280098191411662,4.471869137752035,2.7840229119721696
302,0.998409277504105,0.9613515115589805,0.02778326969232053,0.06063268764086318,0.3286161622026322,-0.3835481223845591,3.688957371549717,1.5932619542205093
303,0.9967320261437909,0.9755186721991702,0.036623808565490426,0.0597150697780106,-0.20251668054017535,-0.49006486087844475,3.3480627807578145,2.131537489792537
304,0.996882265905728,0.9719620628334321,0.03636417869768505,0.06050646980195189,0.3741802958731925,-0.5022874505367869,3.204964863488867,2.030459489383638
305,0.9958248987854251,0.9588026081802016,0.03485336375381769,0.05736719554741625,-0.3549463204143918,0.1500077784700821,3.7033358157011342,1.9605274626545146
306,0.9959134338666974,0.9649081209247184,0.03150595552827412,0.057528600789883665,-0.07340493841401376,0.25096180277954433,2.7669686386442294,1.9251819845229639
307,0.9982394366197183,0.9536455245998814,0.028353357862553472,0.06154569011776979,-0.1648387886030981,-0.47136563953798294,3.5911842834868795,1.6276688833977353
308,0.998963596320767,0.9484884410195613,0.025615635069776727,0.06014922232789282,-0.9783996521284855,-0.1462946059215589,5.440535747234797,1.6414804669663126
309,0.998056743101438,0.9602845287492591,0.03137641653550488,0.05760717332616784,-0.9305872633004577,0.15264341714664378,3.665432287199846,1.84375676774416
310,0.9957058507783145,0.9776526378186129,0.03906932564578919,0.06004667984063561,0.5346683061778674,0.14123035558028155,3.273318800293266,2.1242263399840637
311,0.9962292609351432,0.9634262003556611,0.03686749734978766,0.0613491847145178,-0.4981993559573276,-0.03783354319989441,3.285272351007815,2.1140684541000843
312,0.9966666666666667,0.9522821576763485,0.030305440385909516,0.0570775117517932,-0.1123705666728699,-0.11097619954643682,2.946085846806879,1.5893744907346996
313,0.9961268458000484,0.9626556016597511,0.03358566849175215,0.058004635454283755,-0.11557317756398668,0.053276771761369635,3.228906917419412,2.0112774073368374
314,0.9964862597021188,0.9743924125666864,0.03267690413807631,0.0558891196452199,-0.26364558548026684,-0.18591796119111026,2.857258095338615,1.9390599216374231
315,0.9933954933954934,0.9861885002963842,0.04821368880233626,0.059967293719864416,0.10883723875089171,-0.12351436699890377,3.4113664871406706,2.9564470595744097
316,0.9967737854251012,0.9691167753408417,0.034846309544844474,0.05715616638539166,-0.2787304539518304,0.03953188035384602,3.1984179170715277,2.1273677303096457
317,0.9957792207792208,0.9700059276822762,0.03656367848608704,0.06181572731746916,-0.08879690874285659,-0.5351444409693773,3.109539707434281,1.9378490851565795
318,0.9961581920903955,0.9736218138707765,0.03225390795456512,0.05778594070161923,0.03058494719963875,0.12231639455016878,2.8694673636595063,1.9378515292121885
319,0.9947769953051643,0.9603438055720213,0.03839456761300796,0.05998346262795421,-0.0401710997830385,-0.12146306043290606,3.080406939928099,1.849581411743764
320,0.9981447124304267,0.9607587433313575,0.028498952047680947,0.056218944115108166,-0.0009145516499902825,0.17542823231841903,3.733208740584694,1.8892748846683596
321,0.9989993746091307,0.9532898636633076,0.028130879406201178,0.06209222762402864,-0.5624400895554196,-0.5596352004270035,3.7870069428857076,1.5716723116009101
322,0.9982510687912941,0.9521636040308239,0.03213835236641285,0.05931194998430662,-0.9296416762023463,-0.31662295591465567,4.335244037269449,1.845004229090674
323,0.9962622950819672,0.9804386484884411,0.03714029858327216,0.05528694585138291,0.05903655528425922,0.10122563373915423,2.978941519334014,2.394501810528552
324,0.9957264957264956,0.9781268524007113,0.03750318129189625,0.05780349303206941,-0.15237920363197424,-0.44295674654647366,2.916313391513102,2.1884781032008336
325,0.9973697088328848,0.9702430349733255,0.03243559769964818,0.05669794844198867,-0.36429576087955756,0.18700440832171158,3.4906967860865605,2.0201307933168438
326,0.9949803579223047,0.9770598695909899,0.03673445251002875,0.058119244385894685,-0.037877951639495075,-0.3239042426094945,3.0778464626040294,2.13270061508865
327,0.9974248412983591,0.9489626556016597,0.03023103925249074,0.05783517569732039,-0.24131003688874553,0.2849750714769754,3.26970690718665,1.7627504800558003
328,0.9969768820391227,0.9694131594546532,0.03427499822012127,0.05659391507659601,0.3708340554026625,-0.14484506067805666,3.942560401656968,2.0286032923001733
329,0.9989508196721311,0.9514522821576763,0.021967145840072463,0.05926648270769918,0.014330270209281326,0.3145194487971132,5.601024660011708,1.6710357169116854
330,0.9966435567293935,0.9668642560758743,0.039682105407238835,0.06522877275821774,-0.28139370389437857,-0.35472167943668187,3.505438609955718,2.161129505230169
331,0.99706457925636,0.9617664493183166,0.030185301047627892,0.06468484718292285,-0.25800342072835614,-0.48264886638017657,2.7312213096913176,1.6758579918181664
332,0.99624303666278,0.9605809128630706,0.030697370076814508,0.0608685423467283,-0.31559883007833,0.05560573492591691,2.938536071408483,1.818773486550855
333,0.9957913455838767,0.9553052756372259,0.03445344893883981,0.05823251407325814,-0.787108812374946,-0.18612948377007718,2.9816741911319244,1.6823967344285438
